MSE,R2_Score,Training_Time,N_Qubits,N_layers,Circuit_Depth,embedding,dataset
0.007374794198504297,0.9777986414561761,388.5745539665222,5,3,7,angle-Z,8
0.001412862601932705,0.9957299905080592,406.03750920295715,5,3,7,angle-Z,9
0.006007520191636268,0.9823343218127132,145.62953400611877,1,4,5,angle-Z,0
0.16001098454482196,0.6768268582417163,152.48566150665283,1,4,5,angle-Z,1
0.006094389664837076,0.9831996718414867,147.71971201896667,1,4,5,angle-Z,2
0.13415899664076186,0.053711206831568825,148.10093641281128,1,4,5,angle-Z,3
0.030510243989429434,0.7535481133379215,145.26833748817444,1,4,5,angle-Z,4
0.0835646356874993,0.6051972374965942,143.5585696697235,1,4,5,angle-Z,5
0.022543467153294333,0.9337088144106097,144.12742567062378,1,4,5,angle-Z,6
0.3463557469666925,0.019663597101670205,144.285564661026,1,4,5,angle-Z,7
0.01035235422129626,0.9688348824857673,144.19193696975708,1,4,5,angle-Z,8
0.013034223720170117,0.9606074511923014,144.68388748168945,1,4,5,angle-Z,9
0.00023267396394563233,0.999315800323843,274.9326522350311,2,4,9,angle-Z,0
0.044396051118009136,0.9103335851455289,237.68238377571106,2,4,9,angle-Z,1
0.0010007300933173825,0.9972412998035167,237.46864128112793,2,4,9,angle-Z,2
0.1329028491303386,0.06257142747605449,237.64388823509216,2,4,9,angle-Z,3
0.010447768539368622,0.9156063036130359,237.1810920238495,2,4,9,angle-Z,4
0.026878429934915304,0.8730123298838693,235.70965337753296,2,4,9,angle-Z,5
0.000194939319743039,0.999426762594419,237.6769015789032,2,4,9,angle-Z,6
0.32617504062113367,0.07678371489967273,237.7163109779358,2,4,9,angle-Z,7
0.007568696154492548,0.9772149116962165,236.79278945922852,2,4,9,angle-Z,8
0.0026585802091833584,0.9919651332601133,237.214506149292,2,4,9,angle-Z,9
0.0008750524247619422,0.9974268260380763,314.1931710243225,3,4,9,angle-Z,0
0.04451147702944022,0.9101004601851168,314.5454914569855,3,4,9,angle-Z,1
0.0010057168129640637,0.9972275529755149,315.227614402771,3,4,9,angle-Z,2
0.122780689680642,0.1339679516730875,315.72283911705017,3,4,9,angle-Z,3
0.011461413900788,0.9074184041057549,315.03696513175964,3,4,9,angle-Z,4
0.01689803826005977,0.9201648863652279,315.6705641746521,3,4,9,angle-Z,5
0.0001995956771172221,0.999413070137586,316.24415826797485,3,4,9,angle-Z,6
0.31584138067639655,0.1060324370811827,316.36706042289734,3,4,9,angle-Z,7
0.007498629757617985,0.9774258422194305,314.2248303890228,3,4,9,angle-Z,8
0.00207634053203908,0.993724801146141,314.9700129032135,3,4,9,angle-Z,9
0.0045927044750847055,0.9864947205039588,406.7514901161194,4,4,9,angle-Z,0
0.0034566260564182693,0.9930186749008889,407.44791984558105,4,4,9,angle-Z,1
0.0018065953566589207,0.9950197810591871,406.87020349502563,4,4,9,angle-Z,2
0.12359224721880382,0.12824364079865336,408.0637249946594,4,4,9,angle-Z,3
0.02485250996070408,0.799249459616722,406.26725220680237,4,4,9,angle-Z,4
0.06390078172897518,0.6980995017189966,407.04536032676697,4,4,9,angle-Z,5
0.003674933767941715,0.9891935115932803,438.78441858291626,4,4,9,angle-Z,6
0.31674590895174926,0.10347223127098615,730.4377505779266,4,4,9,angle-Z,7
0.009568485688097565,0.9711946698762135,788.5029656887054,4,4,9,angle-Z,8
0.008072621455091723,0.9756026026940386,454.9568042755127,4,4,9,angle-Z,9
0.0014635873081631958,0.9956961838561934,483.4964506626129,5,4,9,angle-Z,0
0.033150816976051226,0.9330455111911189,480.1763617992401,5,4,9,angle-Z,1
0.002319819404089775,0.9936049827135173,481.65776443481445,5,4,9,angle-Z,2
0.12375777553998571,0.1270760888699084,484.2976734638214,5,4,9,angle-Z,3
0.015041338410617581,0.8785009313428038,482.344167470932,5,4,9,angle-Z,4
0.02282877409346045,0.8921450084414999,492.70863676071167,5,4,9,angle-Z,5
0.0012009370840779744,0.99646853154484,503.6526243686676,5,4,9,angle-Z,6
0.3090130107547622,0.12535967407742032,484.18142890930176,5,4,9,angle-Z,7
0.00795653321998375,0.9760473523697066,499.42467284202576,5,4,9,angle-Z,8
0.00789166686600147,0.976149490842942,493.0597641468048,5,4,9,angle-Z,9
0.00603220777510532,0.982261725651423,138.2190239429474,1,5,6,angle-Z,0
0.1600093119511419,0.6768302363682619,139.13240933418274,1,5,6,angle-Z,1
0.0061964927305121955,0.9829182055907759,138.05614042282104,1,5,6,angle-Z,2
0.13400087688304496,0.054826502551219125,137.67434763908386,1,5,6,angle-Z,3
0.03000677034299924,0.7576150106754305,137.71465063095093,1,5,6,angle-Z,4
0.08521788671655146,0.5973864205402171,138.0332932472229,1,5,6,angle-Z,5
0.022545201687776004,0.9337037138488171,138.36867427825928,1,5,6,angle-Z,6
0.3452078652511744,0.022912598285565577,137.7578468322754,1,5,6,angle-Z,7
0.010384525953748147,0.968738031489263,138.62974452972412,1,5,6,angle-Z,8
0.012590436843027287,0.9619486815251069,138.5200390815735,1,5,6,angle-Z,9
0.0002029317871468318,0.9994032599922514,275.9954915046692,2,5,11,angle-Z,0
0.04768141314177133,0.9036981608960445,277.6479208469391,2,5,11,angle-Z,1
0.0009370027614946555,0.9974169761462136,276.3321301937103,2,5,11,angle-Z,2
0.14384137157364343,-0.014583302814882737,276.8510072231293,2,5,11,angle-Z,3
0.010256872250371167,0.9171483021167683,277.244460105896,2,5,11,angle-Z,4
0.02687347225902232,0.8730357525209939,276.4591557979584,2,5,11,angle-Z,5
0.00020669945070728933,0.9993921808231677,276.07004737854004,2,5,11,angle-Z,6
0.3813768557298493,-0.07946127116184343,276.3548073768616,2,5,11,angle-Z,7
0.007625744989175986,0.9770431697330888,277.8495180606842,2,5,11,angle-Z,8
0.002802103154474167,0.9915313725123487,276.9930953979492,2,5,11,angle-Z,9
0.0002419275434196274,0.9992885893030136,386.5182147026062,3,5,11,angle-Z,0
0.008923306694114038,0.9819776556752468,385.6505947113037,3,5,11,angle-Z,1
0.0025576582716761707,0.9929493352665949,386.17288303375244,3,5,11,angle-Z,2
0.12627242562883823,0.10933903613841722,385.08194756507874,3,5,11,angle-Z,3
0.015240620342468942,0.8768911963272645,386.1115882396698,3,5,11,angle-Z,4
0.023196414957222147,0.8904080819602425,387.3352336883545,3,5,11,angle-Z,5
0.0034389330503312846,0.9898874939015011,385.84836626052856,3,5,11,angle-Z,6
0.3141080082016604,0.11093863006815574,385.3888235092163,3,5,11,angle-Z,7
0.007874390115090396,0.9762946390701287,387.56886553764343,3,5,11,angle-Z,8
0.00667808064383429,0.9798172393422325,385.91643357276917,3,5,11,angle-Z,9
0.0006157878604892976,0.9981892178755909,491.72772789001465,4,5,11,angle-Z,0
0.0030074835217273636,0.9939258051485169,498.5824730396271,4,5,11,angle-Z,1
0.0035423803934642073,0.9902347640460445,505.2633547782898,4,5,11,angle-Z,2
0.12458462042047479,0.12124394891890211,507.07548666000366,4,5,11,angle-Z,3
0.0136618629805686,0.8896438878677448,501.0888726711273,4,5,11,angle-Z,4
0.03877343751592736,0.8168141329510844,510.44398260116577,4,5,11,angle-Z,5
0.0007453789248257992,0.9978081431616509,504.8892946243286,4,5,11,angle-Z,6
0.30905779118805216,0.125232926104343,504.51587104797363,4,5,11,angle-Z,7
0.00835404027505947,0.9748506821419156,500.8740015029907,4,5,11,angle-Z,8
0.005983828491480949,0.9819154357813582,499.668315410614,4,5,11,angle-Z,9
0.0010902519437839436,0.9967940116108531,612.5156831741333,5,5,11,angle-Z,0
0.001936949316951402,0.9960879560989739,610.9309124946594,5,5,11,angle-Z,1
0.0011793302624973463,0.9967489549394032,612.9411959648132,5,5,11,angle-Z,2
0.11922948727194424,0.1590163131379676,613.3614659309387,5,5,11,angle-Z,3
0.009604276178137177,0.922419762197063,609.5792803764343,5,5,11,angle-Z,4
0.022603414323955753,0.8932097250985594,610.732186794281,5,5,11,angle-Z,5
0.0008560559420853317,0.9974826869821847,611.0163927078247,5,5,11,angle-Z,6
0.3252570298423601,0.07938208201950947,612.2187330722809,5,5,11,angle-Z,7
0.008795712295008935,0.9735210560384968,614.4704496860504,5,5,11,angle-Z,8
0.002785070212282622,0.9915828501469991,610.7253737449646,5,5,11,angle-Z,9
