MSE,R2_Score,Training_Time,N_Qubits,N_layers,Circuit_Depth,embedding,dataset
0.2586633581831732,-0.8244787392639119,61.8568274974823,1,3,4,amplitude,3
0.03317347301046782,0.73203541035608,61.82601451873779,1,3,4,amplitude,4
0.044403535960119346,0.7902146222771494,61.95660614967346,1,3,4,amplitude,5
0.02448474388333361,0.9280003075905933,61.79439043998718,1,3,4,amplitude,6
0.4199897749343778,-0.18875251477447375,61.91674256324768,1,3,4,amplitude,7
0.027136949612179998,0.9183059036077397,61.81288194656372,1,3,4,amplitude,8
0.10099328396029389,0.6947740845126666,61.92985916137695,1,3,4,amplitude,9
0.009003231521568957,0.973525150872218,124.53387999534607,2,3,7,amplitude,0
0.06609621872226888,0.866505898182041,125.03611660003662,2,3,7,amplitude,1
0.03218841343049274,0.9112666012063029,124.46574306488037,2,3,7,amplitude,2
0.16342441703097788,-0.15271206731365616,124.17370986938477,2,3,7,amplitude,3
0.006587653827549651,0.9467870622392018,124.59002423286438,2,3,7,amplitude,4
0.005300636859282435,0.97495703705455,124.5010633468628,2,3,7,amplitude,5
0.010371306460323682,0.9695021978344938,124.42083978652954,2,3,7,amplitude,6
0.3729239099433441,-0.055535782588864935,125.5906240940094,2,3,7,amplitude,7
0.012236139574498145,0.9631638640247341,125.45619201660156,2,3,7,amplitude,8
0.0550083793389562,0.8337514903485216,125.36880040168762,2,3,7,amplitude,9
0.017844767113366224,0.9475257838349528,175.81885147094727,3,3,7,amplitude,0
0.08186065539780557,0.8346665682574407,175.23914241790771,3,3,7,amplitude,1
0.04910364703188187,0.8646365872081997,175.84237909317017,3,3,7,amplitude,2
0.13546792041865374,0.04447872944917286,175.52937006950378,3,3,7,amplitude,3
0.012496320575720553,0.8990587625819221,175.58936071395874,3,3,7,amplitude,4
0.026050495024447083,0.8769239246289029,175.17190885543823,3,3,7,amplitude,5
0.034102999914990155,0.8997169210420587,173.77094507217407,3,3,7,amplitude,6
0.3369131418265506,0.046390249216284096,171.13767099380493,3,3,7,amplitude,7
0.020061004708863614,0.9396075949643244,174.8653609752655,3,3,7,amplitude,8
0.07363455064159688,0.7774587353757497,174.91815638542175,3,3,7,amplitude,9
0.022061109827321134,0.9351272314978775,236.20502376556396,4,3,7,amplitude,0
0.06118922668086484,0.8764165180005149,235.39912509918213,4,3,7,amplitude,1
0.08093470297453621,0.7768883113547417,237.13727164268494,4,3,7,amplitude,2
0.15302011844016813,-0.07932547823812341,236.68412613868713,4,3,7,amplitude,3
0.03519269502767288,0.7157247877369293,236.6664457321167,4,3,7,amplitude,4
0.028602324397333522,0.8648677566391272,237.23852348327637,4,3,7,amplitude,5
0.08079188480558967,0.762423863492474,236.44763374328613,4,3,7,amplitude,6
0.3151325338556268,0.10803877983300703,237.1736958026886,4,3,7,amplitude,7
0.02612161340865449,0.9213625100011177,238.1667184829712,4,3,7,amplitude,8
0.08823513163599822,0.7333322793787826,237.13325309753418,4,3,7,amplitude,9
0.01094257547084469,0.967822327575833,289.33003997802734,5,3,7,amplitude,0
0.12410754989177777,0.7493407910179208,289.77069544792175,5,3,7,amplitude,1
0.04307115334027942,0.881266287507449,289.28303503990173,5,3,7,amplitude,2
0.12408182247728489,0.12479042787880945,292.62665462493896,5,3,7,amplitude,3
0.01039189544102727,0.9160576284370737,279.7965078353882,5,3,7,amplitude,4
0.030067542104405827,0.8579453068053922,289.84612822532654,5,3,7,amplitude,5
0.016195129210565772,0.9523766992520987,285.18905878067017,5,3,7,amplitude,6
0.3360878494333545,0.048726183247033594,282.1590757369995,5,3,7,amplitude,7
0.015226935195791285,0.9541602601095096,289.57421135902405,5,3,7,amplitude,8
0.0825031939748099,0.7506555691218944,289.26660919189453,5,3,7,amplitude,9
0.024279678375138607,0.9286033220057806,76.0914580821991,1,4,5,amplitude,0
0.16577891811971288,0.6651774004238473,76.1686589717865,1,4,5,amplitude,1
0.07289636240473024,0.7990475047850227,76.17435264587402,1,4,5,amplitude,2
0.18169273874434136,-0.2815674444423413,75.96563076972961,1,4,5,amplitude,3
0.0316144347370005,0.7446288174755882,76.29752993583679,1,4,5,amplitude,4
0.04479759986631481,0.7883528596129687,76.37418413162231,1,4,5,amplitude,5
0.024507332765058412,0.9279338828591847,76.13045525550842,1,4,5,amplitude,6
0.4253504967667172,-0.2039256735976751,76.17845249176025,1,4,5,amplitude,7
0.02700540463636886,0.9187019115632178,76.34381747245789,1,4,5,amplitude,8
0.10283894218209139,0.6891960629023748,76.35177946090698,1,4,5,amplitude,9
0.013500127409418462,0.9603016055386407,157.7521653175354,2,4,9,amplitude,0
0.0702813779328121,0.8580531594236528,158.77592849731445,2,4,9,amplitude,1
0.040783679394267976,0.8875721384721114,157.79300904273987,2,4,9,amplitude,2
0.11070231967757356,0.21916258237124764,158.1522765159607,2,4,9,amplitude,3
0.005404228105160942,0.9563463926106068,158.2656352519989,2,4,9,amplitude,4
0.00647190104230112,0.9694233764184126,158.1418263912201,2,4,9,amplitude,5
0.02096086932781994,0.9383625921746285,158.35228753089905,2,4,9,amplitude,6
0.32119275905582817,0.09088572426644081,158.44611740112305,2,4,9,amplitude,7
0.03148380848555514,0.9052199557440316,158.70888662338257,2,4,9,amplitude,8
0.057832995659696414,0.8252148226752796,158.8723063468933,2,4,9,amplitude,9
0.017369854761245206,0.9489223082763384,238.73734188079834,3,4,9,amplitude,0
0.0996226495187951,0.7987927845900175,238.24681615829468,3,4,9,amplitude,1
0.0457024094792416,0.8740127364490512,237.9692668914795,3,4,9,amplitude,2
0.13024708501519788,0.08130382621473864,238.81030368804932,3,4,9,amplitude,3
0.010546027102661828,0.914812602706786,238.29614853858948,3,4,9,amplitude,4
0.02619279929664596,0.8762516053000632,237.97753357887268,3,4,9,amplitude,5
0.019339947185307623,0.9431290661976598,238.2638373374939,3,4,9,amplitude,6
0.33323228203961713,0.05680867268607703,238.0327332019806,3,4,9,amplitude,7
0.019998038392512164,0.9397971511374019,239.78319764137268,3,4,9,amplitude,8
0.06839472244522929,0.7932947523416048,240.78080344200134,3,4,9,amplitude,9
0.013642437187702184,0.9598831302500243,309.6603424549103,4,4,9,amplitude,0
0.03723625042370045,0.924794187905552,308.8476257324219,4,4,9,amplitude,1
0.06152459907850453,0.830395903251212,306.161913394928,4,4,9,amplitude,2
0.11032617270778335,0.22181573028535928,306.66841435432434,4,4,9,amplitude,3
0.01707073542020443,0.8621081184248757,306.66437125205994,4,4,9,amplitude,4
0.02692365012685045,0.8727986861989535,308.2286515235901,4,4,9,amplitude,5
0.012577271766888727,0.963015349358753,307.5060966014862,4,4,9,amplitude,6
0.2719714533820465,0.2302032848173694,307.3315267562866,4,4,9,amplitude,7
0.013878660734944415,0.9582191563871594,307.1150279045105,4,4,9,amplitude,8
0.058851394547501566,0.8221369770931534,306.61434864997864,4,4,9,amplitude,9
0.06788856032056916,0.8003673028197125,373.11256647109985,5,4,9,amplitude,0
0.11067094184391857,0.7764786206472669,375.1606652736664,5,4,9,amplitude,1
0.1265305120075796,0.6511949119274321,373.1249623298645,5,4,9,amplitude,2
0.13411599619178521,0.05401450995686563,386.18728375434875,5,4,9,amplitude,3
0.03306465570265984,0.7329144013867666,373.0939860343933,5,4,9,amplitude,4
0.0588114880789113,0.7221439695217424,372.3787250518799,5,4,9,amplitude,5
0.10105430209994641,0.7028403195674844,373.23820400238037,5,4,9,amplitude,6
0.31708159347120657,0.10252209905231935,375.2470145225525,5,4,9,amplitude,7
0.0807715858443381,0.7568421722402645,373.76382756233215,5,4,9,amplitude,8
0.10046227370848705,0.6963789247939731,373.59004044532776,5,4,9,amplitude,9
0.024722746905931486,0.9273004373162212,89.70725059509277,1,5,6,amplitude,0
0.1658740887149966,0.6649851849933359,89.5931236743927,1,5,6,amplitude,1
0.07112048455729172,0.803943045150376,89.36523818969727,1,5,6,amplitude,2
0.18161812223645832,-0.2810411378437301,89.92288398742676,1,5,6,amplitude,3
0.03227888740854614,0.7392615836194179,89.6245551109314,1,5,6,amplitude,4
0.04453681221046326,0.7895849560148727,89.86345672607422,1,5,6,amplitude,5
0.024488769002108977,0.927988471350234,89.73714923858643,1,5,6,amplitude,6
0.41235447006255477,-0.1671413032423179,89.70881652832031,1,5,6,amplitude,7
0.026977271437093185,0.9187866048071637,89.47876691818237,1,5,6,amplitude,8
0.09972892647437223,0.6985952759425387,90.16948652267456,1,5,6,amplitude,9
0.008607951965728645,0.9746875075859267,193.35803723335266,2,5,11,amplitude,0
0.06660854983202814,0.8654711463815168,193.94139981269836,2,5,11,amplitude,1
0.03403426465303491,0.9061781661084577,193.8206102848053,2,5,11,amplitude,2
0.12036495056920131,0.1510073370711178,193.55585956573486,2,5,11,amplitude,3
0.005022280568167257,0.9594316413267641,193.66934394836426,2,5,11,amplitude,4
0.019245514875469046,0.9090741869916127,193.80983781814575,2,5,11,amplitude,5
0.008819191025544492,0.9740663392615176,194.0366930961609,2,5,11,amplitude,6
0.3344671000542974,0.053313604215732946,193.47568273544312,2,5,11,amplitude,7
0.012662484426757064,0.9618803794048875,194.3632733821869,2,5,11,amplitude,8
0.05860159459501545,0.822891932434701,194.41460871696472,2,5,11,amplitude,9
0.013657501922800672,0.9598388309794872,292.37639832496643,3,5,11,amplitude,0
0.08275520003980397,0.8328598622789729,291.871155500412,3,5,11,amplitude,1
0.033292706974120574,0.9082224089349556,292.69547271728516,3,5,11,amplitude,2
0.11651900940390598,0.17813463464363366,293.00060653686523,3,5,11,amplitude,3
0.013997271071210161,0.886934569752525,293.9537265300751,3,5,11,amplitude,4
0.025414024695697847,0.8799309411972673,293.4772310256958,3,5,11,amplitude,5
0.029290152874997227,0.9138695504566914,293.76846742630005,3,5,11,amplitude,6
0.3327113356190739,0.058283176125072056,293.99824380874634,3,5,11,amplitude,7
0.02712567217736739,0.918339853622749,294.01251339912415,3,5,11,amplitude,8
0.05415168445599534,0.8363406276623241,295.8041281700134,3,5,11,amplitude,9
0.015170541545265322,0.9553895956540218,376.63540530204773,4,5,11,amplitude,0
0.04046813828256791,0.9182667650781019,376.5186586380005,4,5,11,amplitude,1
0.031663459453680536,0.9127137353023465,375.7120385169983,4,5,11,amplitude,2
0.13269035250079622,0.0640702697762876,376.7944929599762,4,5,11,amplitude,3
0.011230440656701179,0.9092841312953959,378.03664326667786,4,5,11,amplitude,4
0.015828035676189223,0.9252201345874261,377.93530082702637,4,5,11,amplitude,5
0.006864884518174087,0.9798131613673495,377.1956446170807,4,5,11,amplitude,6
0.31484348941497303,0.10885690047835472,378.21837067604065,4,5,11,amplitude,7
0.018648319771867098,0.9438603949681645,377.985390663147,4,5,11,amplitude,8
0.07306558109480898,0.7791782977465607,378.8507673740387,4,5,11,amplitude,9
0.054244673311305155,0.8404884359063601,461.1280109882355,5,5,11,amplitude,0
0.07135385304776283,0.8558870884295761,461.4260039329529,5,5,11,amplitude,1
0.07807424597369421,0.7847736975772104,461.89775490760803,5,5,11,amplitude,2
0.11476211035965166,0.19052689992538718,462.03582239151,5,5,11,amplitude,3
0.0255499751823734,0.7936155610539593,461.9350254535675,5,5,11,amplitude,4
0.015612958666980372,0.9262362701415159,474.5933771133423,5,5,11,amplitude,5
0.014986495754171509,0.9559307996139709,462.19640040397644,5,5,11,amplitude,6
0.33942865948243506,0.03927024744990881,462.34680700302124,5,5,11,amplitude,7
0.033479018116934066,0.8992135014343889,461.8214886188507,5,5,11,amplitude,8
0.10694574550653607,0.6767843187222086,462.50746965408325,5,5,11,amplitude,9
